FinalCustomerName,Segment,BU,DU,Month,Revenue
A77,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Jun,66671.61515529001
A77,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,May,66552.2282123
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Apr,14503.64066167
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Jun,1703.6426572400014
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,May,2228.748570990001
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Apr,21442.22160329
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Jun,2257.3257083000026
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,May,23873.91091396
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - MEDICAL,Apr,9649.435650800002
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - MEDICAL,Jun,-14349.9969058
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - MEDICAL,May,7425.432330929999
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,10799.476511279998
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,23915.2531018
A77,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,11024.07964734
A78,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,171377.39308898
A78,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,280803.74521176005
A78,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,40854.75141973002
A78,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,Apr,6195.49411726
A78,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,May,-2971.61600874
A78,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Jun,15639.16137874
A78,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,May,13536.84449855
A78,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,21782.953384909997
A78,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,24852.334567410002
A78,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,27347.08534031
A80,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,10590.474200820001
A80,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,16107.42990964
A80,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,10226.61744542
A80,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Apr,2488.03104229
A80,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Jun,-272.0800235500001
A80,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,May,4580.71928793
A80,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,8013.25843885
A80,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,5655.494290320001
A80,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,7005.90012917
A81,Media & Technology,DIGITAL PRODUCTS & SERVICES,DIGITAL COMMS. & TECH,Apr,4487.12245976
A81,Media & Technology,DIGITAL PRODUCTS & SERVICES,DIGITAL COMMS. & TECH,Jun,4468.9865
A81,Media & Technology,DIGITAL PRODUCTS & SERVICES,DIGITAL COMMS. & TECH,May,4468.9865
A81,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Apr,22317.826065520003
A81,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Jun,22309.180608000002
A81,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,May,22309.180608000002
A81,Media & Technology,MEDIA,MEDIA,Apr,840832.07456564
A81,Media & Technology,MEDIA,MEDIA,Jun,871001.47926387
A81,Media & Technology,MEDIA,MEDIA,May,857918.13126448
A81,Media & Technology,SYSTEM INTEGRATION,SI - ENTERPRISES - LTTS,Apr,2437.629
A81,Media & Technology,SYSTEM INTEGRATION,SI - ENTERPRISES - LTTS,Jun,2437.629
A81,Media & Technology,SYSTEM INTEGRATION,SI - ENTERPRISES - LTTS,May,2437.629
A82,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,1965.5333915700085
A82,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,166992.05789083
A82,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,102098.46557900001
A82,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Apr,-4871.39029532
A82,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Jun,14586.78818686
A82,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,May,0.0
A82,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,Apr,8775.4644
A82,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,Jun,17697.186540000002
A82,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,May,14333.25852
A82,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,Apr,33548.3566383
A82,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,Jun,45300.87295971
A82,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,May,58702.0065264
A82,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL IP & MEDICAL,Apr,0.5687800999994832
A82,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Apr,32087.92435182
A82,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Jun,27278.693595999997
A82,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,May,13553.054731400001
A83,Media & Technology,DIGITAL PRODUCTS & SERVICES,DIGITAL COMMS. & TECH,Apr,9113.71792547
A83,Media & Technology,DIGITAL PRODUCTS & SERVICES,DIGITAL COMMS. & TECH,Jun,5745.970953370001
A83,Media & Technology,DIGITAL PRODUCTS & SERVICES,DIGITAL COMMS. & TECH,May,12318.103127420001
A83,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Apr,3130.28128035
A83,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Jun,3682.6073846
A83,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,May,5708.10644957
A83,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Apr,47090.1982763
A83,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Jun,47316.02022686
A83,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,May,45083.63146323
A83,Media & Technology,MEDIA,MEDIA,Apr,127456.10438725
A83,Media & Technology,MEDIA,MEDIA,Jun,136758.40541759
A83,Media & Technology,MEDIA,MEDIA,May,146505.4031064
A84,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,61756.891941780006
A84,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,150490.41461931
A84,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,60564.06256692
A84,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Apr,27579.38325858
A84,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Jun,28812.92103774
A84,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,May,28957.44806115
A84,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Apr,112040.741727
A84,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Jun,96181.62495816
A84,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,May,100408.86366480001
A84,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,15507.431907580003
A84,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,1712.7187625499992
A84,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,25973.749538
A85,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,110414.04689186
A85,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,111415.85553285
A85,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,127475.75167699001
A85,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Apr,195184.41546318
A85,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Jun,214974.1764928
A85,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,May,185398.60259526
A85,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,Apr,28635.989799490002
A85,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,Jun,-2708.278947869999
A85,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,May,18439.48519765
A85,Transportation,DIGITAL PRODUCTS & SERVICES,ANALYTICS & AI,Apr,4510.88934251
A85,Transportation,DIGITAL PRODUCTS & SERVICES,ANALYTICS & AI,Jun,3828.84887374
A85,Transportation,DIGITAL PRODUCTS & SERVICES,ANALYTICS & AI,May,4267.3133274
A85,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL IP & MEDICAL,Apr,0.0
A85,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Apr,44110.42433584
A85,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Jun,47959.35927254
A85,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,May,51442.519852360005
A85,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,20001.25784709
A85,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,23866.97179674
A85,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,30718.838149400002
A86,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,59059.31418522
A86,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,73141.70005397
A86,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,70387.4311723
A86,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,Apr,8284.038393600002
A86,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,Jun,9868.0097178
A86,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,May,9183.5234946
A86,Transportation,DIGITAL PRODUCTS & SERVICES,ANALYTICS & AI,Apr,10996.48568706
A86,Transportation,DIGITAL PRODUCTS & SERVICES,ANALYTICS & AI,Jun,10512.56757798
A86,Transportation,DIGITAL PRODUCTS & SERVICES,ANALYTICS & AI,May,9386.01733563
A86,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL IP & MEDICAL,Apr,0.0
A86,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL IP & MEDICAL,Jun,2295.88087365
A86,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL IP & MEDICAL,May,1967.8978917000002
A86,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Apr,51961.312307
A86,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Jun,52478.63405881
A86,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,May,50435.795326219995
A86,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,9425.97007494
A86,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,9443.057854229999
A86,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,9716.85234351
A87,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,10592.05053424
A87,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,267445.47328832
A87,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,77255.10148631
A87,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Apr,38942.130828320005
A87,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Jun,39778.08319215001
A87,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,May,100882.37309805001
A87,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,Apr,1092.5696940900002
A87,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,Jun,1048.3592294600007
A87,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,May,1287.43375635
A87,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,222.92117205000002
A87,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,1714.7419946200002
A87,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,1709.51734313
A88,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,2699.15408998
A88,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,3272.14316272
A88,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,4310.34560468
A89,Plant Engineering,FMCG,FMCG,Apr,4.37960677
A89,Plant Engineering,FMCG,FMCG,Jun,6505.463020900001
A89,Plant Engineering,FMCG,FMCG,May,4064.40508944
A9,Plant Engineering,FMCG,FMCG,Apr,14014.741664000001
A9,Plant Engineering,FMCG,FMCG,Jun,12740.67424
A9,Plant Engineering,FMCG,FMCG,May,12103.640528
A90,Media & Technology,MEDIA,MEDIA,Apr,3510.18576
A90,Media & Technology,MEDIA,MEDIA,Jun,0.0
A90,Media & Technology,MEDIA,MEDIA,May,3510.18576
A91,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,120371.92386546
A91,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,108354.62415664
A91,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,108175.90532379
A91,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Apr,267914.41622991
A91,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Jun,1032203.90014051
A91,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,May,207771.6328322
A91,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,Apr,63964.79878482001
A91,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,Jun,57529.06007875001
A91,Transportation,DIGITAL MANUFACTURING SERVICES,PRODUCT LIFECYCLE MGMT,May,55103.2535794
A91,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,Apr,129301.21078079
A91,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,Jun,90573.15253125
A91,Transportation,DIGITAL MANUFACTURING SERVICES,SMART MANUFACTURING & SOURCING,May,158876.99593951
A91,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL IP & MEDICAL,Apr,6.928158313712627e-13
A91,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL IP & MEDICAL,Jun,-4029.7745067800006
A91,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL IP & MEDICAL,May,12391.33762801
A91,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Apr,53274.8693208
A91,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Jun,76261.75141795
A91,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,May,40615.46563166
A91,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Apr,65559.82069382
A91,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Jun,104463.23384819
A91,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,May,74528.37781234
A91,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,425989.87912707
A91,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,507404.53448812
A91,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,657435.73230555
A92,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Apr,41813.50340715
A92,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Jun,55218.21216304
A92,Media & Technology,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,May,57144.45910056
A92,Media & Technology,MEDIA,MEDIA,Apr,186377.95254773
A92,Media & Technology,MEDIA,MEDIA,Jun,207681.21304716
A92,Media & Technology,MEDIA,MEDIA,May,278531.44433597
A93,Media & Technology,MEDIA,MEDIA,Apr,4092.13718203
A93,Media & Technology,MEDIA,MEDIA,Jun,3808.389041
A93,Media & Technology,MEDIA,MEDIA,May,4231.55330997
A94,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,32776.9283141
A94,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,35440.623027559996
A94,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,31336.11081564
A94,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,1923.4599150299998
A94,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,3813.47556018
A94,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,2642.49546659
A95,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,38801.439007869994
A95,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,39329.00692691
A95,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,43280.102895
A95,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,Jun,-891.62781019
A95,Transportation,DIGITAL MANUFACTURING SERVICES,MECHANICAL SERVICES,May,891.62781019
A95,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,May,148115.6195695
A95,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,175937.84755449
A95,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,155089.269867
A95,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,6152.071819339999
A96,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,102926.32501455
A96,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,125132.1095258
A96,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,125387.85743505
A96,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,Jun,3148.4903689800003
A96,Transportation,DIGITAL PRODUCTS & SERVICES,DIGITAL PE & MOBILITY,May,979.5205865
A96,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,Jun,-974.49907076
A96,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - M&T AND IP,May,974.49907076
A96,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,977.18858809
A97,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Apr,14619.57429691
A97,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,Jun,-2652.89601699
A97,Transportation,AEROSPACE & RAIL,AEROSPACE & RAIL,May,7242.28513873
A97,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Apr,1.76321831
A97,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,Jun,7.6054024799999995
A97,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,EMBEDDED HW & SW ENGINEERING,May,0.06500344000000008
A97,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Apr,4680.694578649999
A97,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,Jun,-5778.9195720200005
A97,Transportation,EMBEDDED ENGINEERING AND V&V GROUP,V&V - TRANSPORTATION,May,-5801.264504520001
A99,Plant Engineering,FMCG,FMCG,Jun,11658.48884545
A99,Plant Engineering,FMCG,FMCG,May,18314.044809310002
